month,day,min,node,mechanism,user,rank,affiliation,net,client,old
11,8,832,CS3,password,93VLaQBZG7JV6,878,student,UCPRIV,50818,1
3,29,808,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,50818,
10,19,1427,CS58,password,z37pZomBRQ8Np,263,student,7922,50819,1
11,18,1197,CS113,password,Nr858aDWddlGq,536,student,7922,50819,1
12,24,436,CS4,key,9JO3eGPZ5Z1zN,73,faculty,20001,50819,
5,28,852,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50819,1
4,28,1009,CS4,password,ORQjQWQpvYo6v,195,student,UCPRIV,50819,1
5,10,906,CS4,password,93Vrn2qjvdV43,257,student,UCPRIV,50819,1
3,29,808,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,50819,
10,18,772,CS3,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50819,
10,19,1427,CS58,password,z37pZomBRQ8Np,263,student,7922,50820,1
5,26,1003,CS4,password,LVqDzw2geq1pO,699,student,7922,50820,1
12,22,1073,CS3,password,9Q8rZVGvnm3qV,77,student,7922,50820,1
5,25,1222,CS4,password,9DNwMGKy35JzY,1049,student,7922,50820,1
5,28,852,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50820,1
5,18,1011,CS5,password,9J1gVx72vOgOV,422,student,UCPRIV,50820,1
12,3,621,CS65,password,9Qowb8VRZGv7v,822,student,UCPRIV,50820,1
3,29,808,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,50820,0
11,30,774,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50820,0
5,6,1415,CS5,key,y2yNbZ5v9r,629,student,UCPUB,50820,0
11,16,610,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50820,0
12,4,496,CS4,password,9Ko7voN14o9vJ,64,student,6079,50821,1
4,27,1221,CS4,key,94La8Re6KzpRV,324,academic,7018,50821,
12,22,1073,CS3,password,9Q8rZVGvnm3qV,77,student,7922,50821,1
5,6,665,CS102,password,9ZOZq698NQ9Ov,922,alum,7922,50821,1
5,26,1003,CS4,password,LVqDzw2geq1pO,699,student,7922,50821,1
10,2,696,CS3,key,yO5w4Lb8Moqr,5,faculty,7922,50821,
12,3,622,CS4,password,9Qowb8VRZGv7v,822,student,UCPRIV,50821,1
2,29,1096,CS3,password,9Mdr5YNgg4pV,886,student,UCPUB,50821,1
11,27,1408,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50821,
11,30,774,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50821,
3,29,809,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,50821,
12,22,1074,CS3,password,9Q8rZVGvnm3qV,77,student,7922,50822,1
4,21,1058,CS60,password,9JGZMd44LKY4y,226,student,UCPRIV,50822,1
5,28,852,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50822,1
3,29,809,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,50822,0
12,1,580,CS4,password,9oQWvrppNow6,595,student,3549,50823,1
10,19,1427,CS58,password,z37pZomBRQ8Np,263,student,7922,50823,1
5,6,665,CS102,password,9ZOZq698NQ9Ov,922,alum,7922,50823,1
12,8,1099,CS3,key,9Zo8Kr9zWQORv,375,student,UC-INTRA,50823,0
12,8,1083,CS4,password,9Jm1l8yLvDBXv,800,student,UCPRIV,50823,1
12,7,1423,CS5,key,yXJlzo8N9oJlN,838,student,UCPRIV,50823,0
11,15,704,CS9,key,94wRPPamjR5xy,8,faculty,UCPUB,50823,0
3,29,809,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,50823,0
4,27,1222,CS5,key,94La8Re6KzpRV,324,academic,7018,50824,0
5,19,1229,CS3,password,9J47VQLxQ352V,32,faculty,7018,50824,1
5,6,666,CS102,password,9ZOZq698NQ9Ov,922,alum,7922,50824,1
10,20,1046,CS13,password,LDm5dBLMnMZW,728,student,UCPRIV,50824,1
5,6,807,CS12,password,9D8wnjga5DdDP,648,student,UCPRIV,50824,1
5,28,853,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50824,1
5,9,704,CS59,password,OMvG1m84om837,337,alum,UCPRIV,50824,1
4,19,1360,CS41,password,NOrRedBQQXQeb,876,student,UCPRIV,50824,1
12,8,1083,CS4,password,9Jm1l8yLvDBXv,800,student,UCPRIV,50824,1
3,29,809,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,50824,0
9,17,663,CS104,key,93gRXGVjqXYx3,857,student,3549,50825,0
10,9,968,CS5,password,y2y4vxZ32N,72,faculty,7018,50825,1
10,19,1427,CS58,password,z37pZomBRQ8Np,263,student,7922,50825,1
6,17,1019,CS5,password,rM5jmzmmX38MD,500,affiliate,18555,50825,1
12,24,437,CS4,key,9JO3eGPZ5Z1zN,73,faculty,20001,50825,0
5,28,853,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50825,1
4,7,1172,CS5,password,94dlvZryqJdLN,774,student,UCPRIV,50825,1
12,7,1425,CS5,key,yXJlzo8N9oJlN,838,student,UCPRIV,50825,0
3,29,809,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,50825,0
10,23,1297,CS3,key,yXJlzo8N9oJlN,838,student,174,50826,0
5,19,1230,CS3,password,9J47VQLxQ352V,32,faculty,7018,50826,1
6,5,1091,CS84,password,DWjv46NOqKo5x,870,student,7922,50826,1
10,22,726,CS95,key,OyzGZVBdM1ny,798,student,7922,50826,0
11,13,1407,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,50826,0
12,3,816,CS4,password,9KVMONJGZjRmW,489,student,7922,50826,1
10,19,1427,CS58,password,z37pZomBRQ8Np,263,student,7922,50826,1
3,28,964,CS3,password,yW4xY2DlYelm,25,alum,20130,50826,1
5,1,955,CS5,password,9J1gVx72vOgOV,422,student,UCPRIV,50826,1
3,29,809,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,50826,0
11,26,822,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50826,0
11,25,1361,CS4,password,OR2y8G4XO9LOO,351,student,3549,50827,1
5,19,1231,CS3,password,9J47VQLxQ352V,32,faculty,7018,50827,1
11,26,1223,CS3,password,gvqlb6MRrgZDZ,789,student,7922,50827,1
5,12,881,CS61,password,998mB7WpM436,1020,student,7922,50827,1
5,6,666,CS102,password,9ZOZq698NQ9Ov,922,alum,7922,50827,1
3,7,900,CS3,key,yO5w4Lb8Moqr,5,faculty,7922,50827,0
10,19,1428,CS58,password,z37pZomBRQ8Np,263,student,7922,50827,1
12,3,719,CS3,password,9oQWvrppNow6,595,student,UCPRIV,50827,1
10,7,851,CS3,password,9PgMJy1GXKaP,469,student,UCPRIV,50827,1
5,28,853,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50827,1
5,23,1206,CS4,password,9Z8b7DqRB49gW,705,student,UCPRIV,50827,1
10,3,673,CS3,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50827,0
3,29,809,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,50827,0
10,5,603,CS3,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50827,0
10,23,1298,CS3,key,yXJlzo8N9oJlN,838,student,174,50828,0
5,19,1231,CS3,password,9J47VQLxQ352V,32,faculty,7018,50828,1
10,9,969,CS3,password,y2y4vxZ32N,72,faculty,7018,50828,1
10,19,1428,CS58,password,z37pZomBRQ8Np,263,student,7922,50828,1
5,29,524,CS4,password,g69d6PQY3lKDZ,123,student,7922,50828,1
3,31,748,CS4,password,9ZvVv2V7lQmJJ,281,alum,7922,50828,1
5,6,667,CS5,password,9ZOZq698NQ9Ov,922,alum,7922,50828,1
8,6,700,CS5,password,9Z26bN8e3woP6,83,alum,7922,50828,1
4,4,908,CS3,key,XLBxP2P14nOZ,180,student,UCPRIV,50828,0
12,3,722,CS4,password,9oQWvrppNow6,595,student,UCPRIV,50828,1
5,28,853,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50828,1
10,19,809,CS4,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50828,0
3,29,809,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,50828,0
3,1,1301,CS126,password,yK1jVKGYKWoL,677,student,UCPUB,50828,1
10,23,1298,CS3,key,yXJlzo8N9oJlN,838,student,174,50829,0
10,20,235,CS43,password,OBwyOBDp3467z,770,student,7922,50829,1
4,21,1379,CS13,password,y9XXwoqPVanMg,606,student,7922,50829,1
4,4,908,CS3,key,XLBxP2P14nOZ,180,student,UCPRIV,50829,0
3,9,1114,CS4,password,NramxzN2wbd5M,726,student,UCPRIV,50829,1
12,3,722,CS4,password,9oQWvrppNow6,595,student,UCPRIV,50829,1
11,16,610,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50829,0
11,30,776,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50829,0
7,25,592,CS3,key,94La8Re6KzpRV,324,academic,46811,50830,0
11,19,955,CS3,password,9ZN1pzW2Zl913,614,student,UCPRIV,50830,1
5,26,125,CS21,password,yX54nZRZLlJ8g,944,student,UCPRIV,50830,1
12,3,722,CS4,password,9oQWvrppNow6,595,student,UCPRIV,50830,1
2,26,1292,CS3,password,9Ja9W2Np3DbOV,443,student,UCPRIV,50830,1
10,26,1259,CS3,password,r1MXOZRQKr3Nd,1038,student,UCPRIV,50830,1
5,28,854,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50830,1
5,14,1199,CS3,password,9ZDpw8XBOJeMN,241,student,UCPUB,50830,1
5,6,1420,CS53,key,y2yNbZ5v9r,629,student,UCPUB,50830,0
10,23,1298,CS3,key,yXJlzo8N9oJlN,838,student,174,50831,
9,29,994,CS3,password,9QRr8qqJzPG66,23,student,7018,50831,1
11,11,181,CS3,password,z3xMg8NKr1rKm,442,student,7922,50831,1
10,2,697,CS3,key,yO5w4Lb8Moqr,5,faculty,7922,50831,
12,8,1100,CS3,key,9Zo8Kr9zWQORv,375,student,UC-INTRA,50831,
10,26,1259,CS3,password,r1MXOZRQKr3Nd,1038,student,UCPRIV,50831,1
12,1,1141,CS3,password,NrgY22GD8GWqn,424,student,UCPRIV,50831,1
12,3,723,CS4,password,9oQWvrppNow6,595,student,UCPRIV,50831,1
5,28,854,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50831,1
11,16,610,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50831,
11,19,1165,CS4,key,yXJlzo8N9oJlN,838,student,174,50832,0
11,18,1198,CS113,password,Nr858aDWddlGq,536,student,7922,50832,1
10,20,237,CS43,password,OBwyOBDp3467z,770,student,7922,50832,1
3,28,977,CS5,password,yW4xY2DlYelm,25,alum,20130,50832,1
12,8,1100,CS3,key,9Zo8Kr9zWQORv,375,student,UC-INTRA,50832,0
10,9,960,CS4,password,LJJdyBGeaYDRW,819,student,UCPRIV,50832,1
10,29,1014,CS30,password,r4R3953JMo2Qv,901,student,UCPRIV,50832,1
5,10,49,CS5,password,9ZDpw8XBOJeMN,241,student,UCPUB,50832,1
11,19,1166,CS4,key,yXJlzo8N9oJlN,838,student,174,50833,0
12,8,858,CS5,password,93Ve235vO94DN,915,student,3549,50833,1
5,26,839,CS5,password,9DNwMGKy35JzY,1049,student,7922,50833,1
5,6,670,CS5,password,9ZOZq698NQ9Ov,922,alum,7922,50833,1
12,24,439,CS5,key,9JO3eGPZ5Z1zN,73,faculty,20001,50833,0
6,8,688,CS5,key,LDby2Ba2e4xe,1058,student,UCPRIV,50833,0
4,1,956,CS2,key,94Y7OQ3plKvrV,983,student,UCPRIV,50833,0
10,9,960,CS4,password,LJJdyBGeaYDRW,819,student,UCPRIV,50833,1
4,22,67,CS82,key,yK4MjQRVjNdvb,863,student,UCPRIV,50833,0
10,18,777,CS3,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50833,0
11,30,0,CS5,password,OlaZvWoDVV2Dv,910,student,3549,50834,1
5,6,670,CS4,password,9ZOZq698NQ9Ov,922,alum,7922,50834,1
3,8,1393,CS65,password,yDW5JdnzgN,417,student,7922,50834,1
5,15,1343,CS30,password,9Ze1BR6Wlr4lW,912,student,7922,50834,1
7,21,1348,CS84,password,Oq1MdqPoaD3x5,843,faculty,RCN,50834,1
3,11,191,CS5,password,9Mdr5YNgg4pV,886,student,UCPRIV,50834,1
6,7,983,CS4,password,9Qm3mMVX63g36,955,student,UCPRIV,50834,1
10,20,1047,CS59,password,LDm5dBLMnMZW,728,student,UCPRIV,50834,1
3,5,864,CS5,password,9ZGYrplwDD9WJ,1002,student,UCPRIV,50834,1
10,10,493,CS3,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50834,0
10,3,679,CS3,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50834,0
6,1,701,CS5,password,9QRr8qqJzPG66,23,student,701,50835,1
12,4,837,CS5,password,NrgdZJpwZmeWZ,314,student,7922,50835,1
12,31,850,CS118,key,9JQomDyp9vWly,617,student,7922,50835,0
10,19,1428,CS58,password,z37pZomBRQ8Np,263,student,7922,50835,1
7,19,1299,CS19,password,r8x2rB99Vg68Z,19,alum,7922,50835,1
10,1,542,CS5,password,9DqyNr1YG1Rpv,807,student,UCPRIV,50835,1
5,28,855,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50835,1
5,30,1243,CS4,password,942NJznraLmDP,911,student,UCPRIV,50835,1
9,28,866,CS30,password,94Y81JdJ4qXmW,745,student,UCPRIV,50835,1
5,22,887,CS3,password,Oq1QoodZzzlb7,916,student,UCPRIV,50835,1
10,3,684,CS3,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50835,0
8,6,1077,CS90,password,9DBRr5zjBmZQv,331,student,7018,50836,1
4,10,1099,CS4,password,9eKmoYovVrby,57,staff,7018,50836,1
10,19,1428,CS58,password,z37pZomBRQ8Np,263,student,7922,50836,1
10,5,786,CS3,password,rwbLDnrWO3Qom,537,student,7922,50836,1
10,8,1301,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50836,0
10,19,814,CS3,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50836,0
10,19,1428,CS58,password,z37pZomBRQ8Np,263,student,7922,50837,1
12,8,1101,CS3,key,9Zo8Kr9zWQORv,375,student,UC-INTRA,50837,0
6,7,541,CS4,password,y2GY1ZKg82aRL,103,alum,UCPUB,50837,1
12,7,826,CS3,password,Nx5XaKo9Q6n42,68,student,3549,50838,1
12,6,664,CS2,key,94Y7OQ3plKvrV,983,student,3549,50838,0
10,5,819,CS3,password,yW4MrxVp6bzg,197,student,7922,50838,1
5,19,5,CS5,key,JN91xVWaKqKVD,14,academic,7922,50838,0
6,5,1250,CS84,password,DWjv46NOqKo5x,870,student,7922,50838,1
5,10,106,CS66,password,OLvgXqdJox5O,418,alum,7922,50838,1
10,19,1428,CS58,password,z37pZomBRQ8Np,263,student,7922,50838,1
4,4,911,CS3,key,XLBxP2P14nOZ,180,student,UCPRIV,50838,0
5,28,855,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50838,1
12,5,1148,CS84,key,NyQQBJYrxKOwq,305,student,UCPRIV,50838,0
11,16,611,CS4,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50838,0
10,24,1405,CS84,key,NyQQBJYrxKOwq,305,student,UCPUB,50838,0
4,6,1328,CS3,password,g4LK5POzL9pLN,374,student,7018,50839,1
2,26,1369,CS4,password,94YVpGDMlypzY,951,alum,7922,50839,1
8,27,55,CS102,password,9KQGyYvLNjPRV,882,student,7922,50839,1
6,18,686,CS120,password,9ZLqr2bDX9YbW,624,staff,7922,50839,1
5,19,6,CS4,key,JN91xVWaKqKVD,14,academic,7922,50839,0
10,19,1428,CS58,password,z37pZomBRQ8Np,263,student,7922,50839,1
5,28,856,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50839,1
6,4,654,CS4,password,Oq1QoodZzzlb7,916,student,UCPRIV,50839,1
3,29,809,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,50839,0
4,19,989,CS59,password,Nye8Z16V7GJrb,187,student,UCPUB,50839,1
5,19,1232,CS4,password,9J47VQLxQ352V,32,faculty,7018,50840,1
10,19,1428,CS58,password,z37pZomBRQ8Np,263,student,7922,50840,1
2,26,1369,CS3,password,94YVpGDMlypzY,951,alum,7922,50840,1
8,10,1188,CS5,password,y9gdj5WZnxg,2,faculty,7922,50840,1
6,4,654,CS4,password,Oq1QoodZzzlb7,916,student,UCPRIV,50840,1
6,4,559,CS44,key,9QeDr2p96nyov,518,student,UCPRIV,50840,0
6,7,1239,CS4,password,9Qm3mMVX63g36,955,student,UCPRIV,50840,1
4,12,658,CS4,key,yJMzlvjXWl6vr,159,faculty,UCPUB,50840,0
11,16,611,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50840,0
11,3,1362,CS4,password,9DvWBWgngg68y,524,student,3549,50841,1
10,19,1428,CS58,password,z37pZomBRQ8Np,263,student,7922,50841,1
11,28,16,CS118,key,9JQomDyp9vWly,617,student,7922,50841,
12,3,981,CS51,password,9J9ze7P6wNaww,856,student,7922,50841,1
10,26,946,CS5,key,yK13wPDDK4DB,740,student,UC-INTRA,50841,
3,13,1241,CS5,password,y2GY1ZKg82aRL,103,alum,UCPUB,50841,1
12,1,84,CS4,password,Nx5XaKo9Q6n42,68,student,3549,50842,1
5,26,843,CS5,password,9DNwMGKy35JzY,1049,student,7922,50842,1
11,30,1023,CS5,password,99NGNWm85DqV,179,student,7922,50842,1
10,19,1429,CS58,password,z37pZomBRQ8Np,263,student,7922,50842,1
3,5,1320,CS3,password,DJy77MRJQ4mK9,299,student,UC-INTRA,50842,1
10,24,957,CS18,key,yDW7OZ8a8r,16,faculty,UCPUB,50842,0
11,9,635,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50842,0
11,16,611,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50842,0
11,16,1398,CS4,password,gLp9NN7mrljnv,502,staff,7922,50843,1
3,5,1321,CS3,password,DJy77MRJQ4mK9,299,student,UC-INTRA,50843,1
3,7,918,CS5,password,NramxzN2wbd5M,726,student,UCPRIV,50843,1
7,21,864,CS4,password,947R9Ja9o5QDN,438,student,UCPRIV,50843,1
10,1,547,CS3,password,9DqyNr1YG1Rpv,807,student,UCPRIV,50843,1
11,25,995,CS3,password,9Jm1l8yLvDBXv,800,student,7922,50844,1
10,2,698,CS3,key,yO5w4Lb8Moqr,5,faculty,7922,50844,0
10,20,239,CS43,password,OBwyOBDp3467z,770,student,7922,50844,1
2,26,1040,CS3,password,93gzrqbZQ2Mgy,940,student,7922,50844,1
5,29,526,CS4,password,g69d6PQY3lKDZ,123,student,7922,50844,1
5,17,1272,CS41,password,NOrRedBQQXQeb,876,student,UC-INTRA,50844,1
4,11,824,CS3,password,JNJGn64Y76gVn,933,faculty,UC-INTRA,50844,1
10,26,947,CS5,key,yK13wPDDK4DB,740,student,UC-INTRA,50844,0
3,5,1321,CS3,password,DJy77MRJQ4mK9,299,student,UC-INTRA,50844,1
5,28,856,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50844,1
10,27,705,CS84,key,NyQQBJYrxKOwq,305,student,UCPRIV,50844,0
10,19,858,CS3,key,JN91xVWaKqKVD,14,academic,UCPUB,50844,0
7,27,1203,CS3,password,OqOVvayV51da4,818,student,UCPUB,50844,1
9,28,666,CS87,password,9DBRr5zjBmZQv,331,student,160,50845,1
5,19,1233,CS4,password,9J47VQLxQ352V,32,faculty,7018,50845,1
5,26,846,CS5,password,9DNwMGKy35JzY,1049,student,7922,50845,1
12,4,942,CS5,password,JKZxLrNqZp53G,871,student,7922,50845,1
3,5,1321,CS3,password,DJy77MRJQ4mK9,299,student,UC-INTRA,50845,1
10,19,819,CS4,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50845,0
9,28,667,CS87,password,9DBRr5zjBmZQv,331,student,160,50846,1
5,19,1234,CS4,password,9J47VQLxQ352V,32,faculty,7018,50846,1
10,16,1196,CS3,password,9ZLY3p7KzypJw,481,student,7922,50846,1
12,26,1213,CS5,key,yO5w4Lb8Moqr,5,faculty,7922,50846,0
5,18,1286,CS61,password,998mB7WpM436,1020,student,7922,50846,1
11,16,1399,CS4,password,gLp9NN7mrljnv,502,staff,7922,50846,1
10,24,189,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,50846,0
4,7,1244,CS5,password,9QvqMzpaJv5y6,612,student,7922,50846,1
3,5,1321,CS3,password,DJy77MRJQ4mK9,299,student,UC-INTRA,50846,1
10,5,1160,CS74,password,9Mdr5YNgg4pV,886,student,UCPRIV,50846,1
4,10,1082,CS4,password,9J1gVx72vOgOV,422,student,UCPRIV,50846,1
11,16,611,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50846,0
11,16,1399,CS4,password,gLp9NN7mrljnv,502,staff,7922,50847,1
10,24,189,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,50847,0
3,5,1322,CS3,password,DJy77MRJQ4mK9,299,student,UC-INTRA,50847,1
5,28,857,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50847,1
4,14,993,CS5,password,9J1gVx72vOgOV,422,student,UCPRIV,50847,1
11,10,1108,CS65,password,94dlvZryqJdLN,774,student,UCPRIV,50847,1
5,26,1047,CS4,password,JePV3y8JBQ6g3,633,student,UCPUB,50847,1
5,26,848,CS5,password,9DNwMGKy35JzY,1049,student,7922,50848,1
10,29,966,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,50848,0
6,5,1252,CS84,password,DWjv46NOqKo5x,870,student,7922,50848,1
5,28,857,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50848,1
11,30,782,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50848,0
7,27,1204,CS3,password,OqOVvayV51da4,818,student,UCPUB,50848,1
12,2,739,CS92,key,93zoPON59NWjv,715,student,160,50849,0
11,28,751,CS3,password,NramXGlXJG8YM,335,student,7922,50849,1
11,18,1202,CS113,password,Nr858aDWddlGq,536,student,7922,50849,1
10,20,79,CS4,password,9Zo8Kr9zWQORv,375,student,46811,50849,1
11,7,1384,CS104,key,93gRXGVjqXYx3,857,student,UCPRIV,50849,0
5,28,857,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50849,1
11,30,782,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50849,0
11,19,1169,CS5,key,yXJlzo8N9oJlN,838,student,174,50850,0
3,24,775,CS5,password,RaLO2e5p31WV,354,student,6079,50850,1
10,24,1093,CS4,password,y2y4vxZ32N,72,faculty,7018,50850,1
11,15,1308,CS3,password,NyXzo9BVlYBOb,426,student,7018,50850,1
11,8,952,CS3,key,yO5w4Lb8Moqr,5,faculty,7922,50850,0
5,26,1039,CS59,password,DvJ1eygjx1jVn,568,student,7922,50850,1
6,9,1389,CS3,password,NrvJ8Yy63qQn2,948,student,7922,50850,1
5,19,7,CS5,key,JN91xVWaKqKVD,14,academic,7922,50850,0
5,19,1363,CS4,password,9eKmoYovVrby,57,staff,7922,50850,1
10,11,562,CS3,password,93VLaQBZG7JV6,878,student,UCPRIV,50850,1
6,16,913,CS84,password,r147K6jMMR7Om,476,former_student,UCPRIV,50850,1
5,28,857,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50850,1
10,19,824,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50850,0
5,24,1125,CS5,password,z3xMg8NKr1rKm,442,student,7922,50851,1
4,27,1365,CS4,password,9J1gVx72vOgOV,422,student,UCPRIV,50851,1
11,10,1039,CS3,password,D9e4bNLeV1P39,455,student,UCPRIV,50851,1
12,8,225,CS3,password,93Ve235vO94DN,915,student,3549,50852,1
3,29,1061,CS5,password,y2zBxgpgMB9WL,1052,alum,3549,50852,1
5,1,1092,CS4,password,9eKmoYovVrby,57,staff,7018,50852,1
5,6,676,CS5,password,9ZOZq698NQ9Ov,922,alum,7922,50852,1
12,1,878,CS3,password,9Jm1l8yLvDBXv,800,student,UCPRIV,50852,1
10,17,1041,CS3,password,9Kpb7MaY4v1W,738,student,UCPRIV,50852,1
5,28,858,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50852,1
11,30,782,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50852,0
10,3,687,CS3,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50852,0
10,2,698,CS3,key,yO5w4Lb8Moqr,5,faculty,7922,50853,0
11,28,751,CS3,password,NramXGlXJG8YM,335,student,7922,50853,1
10,19,1429,CS58,password,z37pZomBRQ8Np,263,student,7922,50853,1
12,4,157,CS46,password,9Ja9W2Np3DbOV,443,student,UCPRIV,50853,1
5,11,1143,CS12,password,9D8wnjga5DdDP,648,student,UCPRIV,50853,1
5,28,858,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50853,1
7,27,1205,CS5,password,OqOVvayV51da4,818,student,UCPUB,50853,1
11,3,1363,CS3,password,9DvWBWgngg68y,524,student,3549,50854,1
5,26,852,CS5,password,9DNwMGKy35JzY,1049,student,7922,50854,1
11,19,499,CS3,key,yO5w4Lb8Moqr,5,faculty,7922,50854,0
10,19,1429,CS58,password,z37pZomBRQ8Np,263,student,7922,50854,1
5,13,45,CS82,key,yK4MjQRVjNdvb,863,student,UCPRIV,50854,0
3,12,786,CS5,password,93VrX9X961dV6,511,student,UCPUB,50854,1
11,30,783,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,50854,0
11,30,2,CS5,password,OlaZvWoDVV2Dv,910,student,3549,50855,1
11,15,1310,CS3,password,NyXzo9BVlYBOb,426,student,7018,50855,1
12,5,993,CS29,key,93nvyzaOZrzZW,693,student,7018,50855,0
10,19,1429,CS58,password,z37pZomBRQ8Np,263,student,7922,50855,1
8,9,901,CS70,password,NxGmYBx347e1M,416,student,29885,50855,1
5,16,820,CS59,password,9D8RzpbLn1B1y,450,student,UCPRIV,50855,1
6,1,1279,CS119,key,9QV3RPvD7VdrV,619,student,UCPRIV,50855,0
11,11,982,CS3,key,yO5w4Lb8Moqr,5,faculty,7922,50856,0
6,7,590,CS5,password,XwWWQVVXPLG6R,95,student,7922,50856,1
10,19,1429,CS58,password,z37pZomBRQ8Np,263,student,7922,50856,1
5,24,1009,CS5,password,g69d6PQY3lKDZ,123,student,7922,50856,1
11,12,718,CS3,password,gGM3WVWWN589,655,student,UCPRIV,50856,1
4,27,1171,CS3,password,9J1gVx72vOgOV,422,student,UCPRIV,50856,1
5,28,859,CS58,password,z37pZomBRQ8Np,263,student,UCPRIV,50856,1
5,23,558,CS82,key,yK4MjQRVjNdvb,863,student,UCPRIV,50856,0
12,5,994,CS29,key,93nvyzaOZrzZW,693,student,7018,50857,0
10,19,1429,CS58,password,z37pZomBRQ8Np,263,student,7922,50857,1
6,21,962,CS84,password,DWjv46NOqKo5x,870,student,7922,50857,1
12,1,1056,CS4,key,yK13wPDDK4DB,740,student,7922,50857,0
4,4,1207,CS3,password,y9gdaeWPPbm,135,alum,RCN,50857,1
3,8,900,CS5,password,9ZGYrplwDD9WJ,1002,student,UCPRIV,50857,1
12,5,995,CS29,key,93nvyzaOZrzZW,693,student,7018,50858,0
10,20,1028,CS5,key,yO5w4Lb8Moqr,5,faculty,7922,50858,0
10,19,1429,CS58,password,z37pZomBRQ8Np,263,student,7922,50858,1
12,1,1057,CS4,key,yK13wPDDK4DB,740,student,7922,50858,0
11,14,744,CS5,password,y2y4vxZ32N,72,faculty,UCPRIV,50858,1
4,4,581,CS92,key,93zoPON59NWjv,715,student,UCPRIV,50858,0
10,26,823,CS84,key,NyQQBJYrxKOwq,305,student,UCPRIV,50858,0
5,19,1235,CS5,password,9J47VQLxQ352V,32,faculty,7018,50859,1
4,19,1404,CS51,password,9J9Ye5vdP1paP,787,student,7922,50859,1
